분류번호,위험물유형,수집날짜,위도,경도,노드링크,시작노드,끝노드,도로명주소,데이터 기준일자
194,노면표시훼손,2021-09-07 22:19,37.38957781,126.9625164,2090044700,2090014800,2090014400,경기도 안양시 동안구 관평로138번길,2021-12-17
195,노면표시훼손,2021-09-07 22:19,37.38957781,126.9625164,2090044700,2090014800,2090014400,경기도 안양시 동안구 관평로138번길,2021-12-17
196,노면표시훼손,2021-09-07 22:20,37.3937784,126.9598994,2090056600,2090017600,2090018200,경기도 안양시 동안구 관평로,2021-12-17
197,노면표시훼손,2021-09-07 22:22,37.39650187,126.9758172,2090064402,2090019901,2090003900,경기도 안양시 동안구 시민대로,2021-12-17
198,노면표시훼손,2021-09-07 22:39,37.37457196,126.9619181,2090018200,2090007400,2090007200,경기도 안양시 동안구 갈산로,2021-12-17
199,노면표시훼손,2021-09-07 22:45,37.38797997,126.9496554,2090005800,2090002600,2090002700,경기도 안양시 동안구 경수대로,2021-12-17
200,노면표시훼손,2021-09-07 22:47,37.37115485,126.9609097,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
201,노면표시훼손,2021-09-07 22:54,37.37837354,126.9405236,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
202,노면표시훼손,2021-09-07 23:07,37.38884607,126.9310813,2080013800,2080005600,2080006000,경기도 안양시 만안구 수리산로,2021-12-17
203,노면표시훼손,2021-09-07 23:07,37.38884607,126.9310813,2080013800,2080005600,2080006000,경기도 안양시 만안구 수리산로,2021-12-17
204,노면표시훼손,2021-09-07 23:08,37.3883377,126.9711283,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
205,노면표시훼손,2021-09-07 23:08,37.3883377,126.9711283,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
206,노면표시훼손,2021-09-07 23:08,37.3883377,126.9711283,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
207,노면표시훼손,2021-09-07 23:15,37.38336715,126.9353367,2080009200,2080004600,2080003900,경기도 안양시 만안구 만안로,2021-12-17
208,노면표시훼손,2021-09-07 23:15,37.38336715,126.9353367,2080009200,2080004600,2080003900,경기도 안양시 만안구 만안로,2021-12-17
209,노면표시훼손,2021-09-07 23:16,37.39334335,126.9750338,2090008208,2090003006,2090003002,경기도 안양시 동안구 흥안대로,2021-12-17
210,노면표시훼손,2021-09-07 23:17,37.37981607,126.9390056,2080156300,2080003200,2080003100,경기도 안양시 만안구 엘에스로,2021-12-17
211,노면표시훼손,2021-09-07 23:19,37.37355711,126.9463619,2090016603,2090007100,2090036201,경기도 안양시 동안구 엘에스로,2021-12-17
212,노면표시훼손,2021-09-07 23:27,37.39082792,126.9559817,2090048400,2090016500,2090015200,경기도 안양시 동안구 평촌대로,2021-12-17
213,노면표시훼손,2021-09-07 23:35,37.38834143,126.9712129,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
214,노면표시훼손,2021-09-07 23:35,37.38834143,126.9712129,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
215,노면표시훼손,2021-09-07 23:35,37.38834143,126.9712129,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
216,노면표시훼손,2021-09-08 00:05,37.3823845,126.9305116,2080007800,2080004100,2080003500,경기도 안양시 만안구 성결대학로,2021-12-17
217,노면표시훼손,2021-09-08 00:05,37.3823845,126.9305116,2080007800,2080004100,2080003500,경기도 안양시 만안구 성결대학로,2021-12-17
218,노면표시훼손,2021-09-08 00:05,37.38243776,126.9306112,2080007800,2080004100,2080003500,경기도 안양시 만안구 성결대학로,2021-12-17
219,노면표시훼손,2021-09-08 00:05,37.38243776,126.9306112,2080007800,2080004100,2080003500,경기도 안양시 만안구 성결대학로,2021-12-17
220,노면표시훼손,2021-09-08 00:49,37.37807519,126.9620555,2090019900,2090007700,2090008700,경기도 안양시 동안구 평촌대로,2021-12-17
221,노면표시훼손,2021-09-08 00:57,37.39263365,126.9621255,2090053400,2090017300,2090016600,경기도 안양시 동안구 관평로170번길,2021-12-17
222,노면표시훼손,2021-09-08 01:08,37.38781862,126.9498525,2090005800,2090002600,2090002700,경기도 안양시 동안구 경수대로,2021-12-17
223,노면표시훼손,2021-09-08 01:19,37.40214211,126.9664793,2090075402,2090022501,2090023400,경기도 안양시 동안구 학의로,2021-12-17
224,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
225,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
226,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
227,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
228,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
229,노면표시훼손,2021-09-08 01:23,37.40280973,126.9554114,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
230,노면표시훼손,2021-09-08 01:26,37.40541533,126.9497762,2090085900,2090025900,2090025300,경기도 안양시 동안구 평촌대로,2021-12-17
231,노면표시훼손,2021-09-08 01:28,37.40119525,126.9456493,2090073700,2090022100,2090023700,경기도 안양시 동안구 동안로,2021-12-17
232,노면표시훼손,2021-09-08 01:28,37.40119525,126.9456493,2090073700,2090022100,2090023700,경기도 안양시 동안구 동안로,2021-12-17
233,노면표시훼손,2021-09-08 01:28,37.40119525,126.9456493,2090073700,2090022100,2090023700,경기도 안양시 동안구 동안로,2021-12-17
234,노면표시훼손,2021-09-08 01:34,37.38020129,126.9713794,2090181700,2090001700,2260005800,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
235,노면표시훼손,2021-09-08 01:36,37.37026678,126.9581739,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
236,노면표시훼손,2021-09-08 01:37,37.36675893,126.9582176,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
237,노면표시훼손,2021-09-08 01:39,37.36529405,126.9584448,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
238,노면표시훼손,2021-09-08 01:39,37.39729503,126.9162142,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
239,노면표시훼손,2021-09-08 01:39,37.39729503,126.9162142,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
240,노면표시훼손,2021-09-08 01:39,37.39729503,126.9162142,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
241,노면표시훼손,2021-09-08 01:39,37.39729503,126.9162142,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
242,노면표시훼손,2021-09-08 01:39,37.3972773,126.9162314,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
243,노면표시훼손,2021-09-08 01:39,37.37134385,126.9616471,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
244,노면표시훼손,2021-09-08 01:39,37.37134385,126.9616471,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
245,노면표시훼손,2021-09-08 01:39,37.37134385,126.9616471,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
246,노면표시훼손,2021-09-08 01:39,37.37134385,126.9616471,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
247,노면표시훼손,2021-09-08 01:43,37.39727239,126.9162362,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
248,노면표시훼손,2021-09-08 01:47,37.37644529,126.9627236,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
249,노면표시훼손,2021-09-08 01:47,37.37644529,126.9627236,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
250,노면표시훼손,2021-09-08 01:47,37.37644529,126.9627236,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
251,노면표시훼손,2021-09-08 01:47,37.37647301,126.9627086,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
252,노면표시훼손,2021-09-08 01:47,37.37647301,126.9627086,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
253,노면표시훼손,2021-09-08 01:47,37.37647301,126.9627086,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
254,노면표시훼손,2021-09-08 01:47,37.37647301,126.9627086,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
255,노면표시훼손,2021-09-08 01:47,37.37647301,126.9627086,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
256,노면표시훼손,2021-09-08 01:51,37.39367709,126.9147987,2080021500,2080008300,2080008700,경기도 안양시 만안구 장내로,2021-12-17
257,노면표시훼손,2021-09-08 01:51,37.39367709,126.9147987,2080021500,2080008300,2080008700,경기도 안양시 만안구 장내로,2021-12-17
258,노면표시훼손,2021-09-08 01:51,37.39367709,126.9147987,2080021500,2080008300,2080008700,경기도 안양시 만안구 장내로,2021-12-17
259,노면표시훼손,2021-09-08 01:58,37.39850187,126.9245986,2080147700,2080011501,2080012402,경기도 안양시 만안구 장내로,2021-12-17
260,노면표시훼손,2021-09-08 02:32,37.38001067,126.9713091,2090183601,2090001300,2090058401,경기도 안양시 동안구 흥안대로,2021-12-17
261,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
262,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
263,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
264,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
265,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
266,노면표시훼손,2021-09-08 02:35,37.3923183,126.9659295,2090049100,2090015400,2090017900,경기도 안양시 동안구 부림로,2021-12-17
267,노면표시훼손,2021-09-08 02:49,37.37803296,126.9408629,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
268,노면표시훼손,2021-09-08 02:49,37.37836356,126.9405336,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
269,노면표시훼손,2021-09-08 03:00,37.36719083,126.9558107,2090015101,2090000100,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
270,노면표시훼손,2021-09-08 03:00,37.36719083,126.9558107,2090015101,2090000100,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
271,노면표시훼손,2021-09-08 03:00,37.36719083,126.9558107,2090015101,2090000100,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
272,노면표시훼손,2021-09-08 03:00,37.3672048,126.9557943,2090015101,2090000100,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
273,노면표시훼손,2021-09-08 03:00,37.3672048,126.9557943,2090015101,2090000100,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
274,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
275,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
276,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
277,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
278,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
279,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
280,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
281,노면표시훼손,2021-09-08 03:03,37.39241989,126.9437724,2090007501,2090003700,2090003300,경기도 안양시 동안구 경수대로,2021-12-17
282,노면표시훼손,2021-09-08 03:18,37.38243732,126.9483781,2090031900,2090012900,2090011300,경기도 안양시 동안구 귀인로,2021-12-17
283,노면표시훼손,2021-09-08 03:21,37.40306156,126.9573973,2090014201,2090006200,2090006201,경기도 안양시 동안구 관악대로,2021-12-17
284,노면표시훼손,2021-09-08 03:24,37.38839533,126.9724354,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
285,노면표시훼손,2021-09-08 03:24,37.38839533,126.9724354,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
286,노면표시훼손,2021-09-08 03:25,37.38996056,126.9734271,2090006003,2090003000,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
287,노면표시훼손,2021-09-08 03:39,37.36766085,126.9550137,2090090101,2090006700,2090000101,경기도 안양시 동안구 엘에스로,2021-12-17
288,노면표시훼손,2021-09-08 03:45,37.40515551,126.8870277,2080107902,2080035800,2080015900,경기도 안양시 만안구 박달로,2021-12-17
289,노면표시훼손,2021-09-08 03:46,37.36639376,126.9565017,2090090102,2090000101,2090000100,경기도 안양시 동안구 엘에스로,2021-12-17
290,노면표시훼손,2021-09-08 03:46,37.36639376,126.9565017,2090090102,2090000101,2090000100,경기도 안양시 동안구 엘에스로,2021-12-17
291,노면표시훼손,2021-09-08 04:08,37.37033977,126.9577669,2090001700,2090000700,2090000600,경기도 안양시 동안구 경수대로,2021-12-17
292,노면표시훼손,2021-09-08 04:38,37.36861613,126.9538267,2090015600,2090000400,2090006700,경기도 안양시 동안구 엘에스로,2021-12-17
293,노면표시훼손,2021-09-08 05:00,37.38653116,126.9343972,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
294,노면표시훼손,2021-09-08 05:00,37.38653116,126.9343972,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
295,노면표시훼손,2021-09-08 05:00,37.38653116,126.9343972,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
296,노면표시훼손,2021-09-08 05:00,37.38653116,126.9343972,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
297,노면표시훼손,2021-09-08 05:35,37.39554835,126.9637347,2090061300,2090019100,2090018900,경기도 안양시 동안구 시민대로,2021-12-17
298,노면표시훼손,2021-09-08 05:35,37.39554835,126.9637347,2090061300,2090019100,2090018900,경기도 안양시 동안구 시민대로,2021-12-17
